"","SSN","Soil_Organic_Carbon_kg_m2","Type"
"1178","icr048642",5.87572662934063,"Millennial"
"1179","icr048664",5.00844777971743,"Millennial"
"1180","icr048704",5.0607905437378,"Millennial"
"1181","icr048755",2.44766745904273,"Millennial"
"1182","icr048837",2.1504952033656,"Millennial"
"1183","icr048942",2.23928462882263,"Millennial"
"1184","icr049074",2.42788633291171,"Millennial"
"1185","icr049735",4.78370840317264,"Millennial"
"1186","icr050214",5.12672612717252,"Millennial"
"1187","icr050234",6.37439333406562,"Millennial"
"1188","icr050254",5.24044307985013,"Millennial"
"1189","icr050274",4.71200600920865,"Millennial"
"1190","icr050294",6.53254311314349,"Millennial"
"1191","icr050354",5.64703853493026,"Millennial"
"1192","icr054165",4.11862145708455,"Millennial"
"1193","icr054175",4.41369064136279,"Millennial"
"1194","icr054181",4.40295387212168,"Millennial"
"1195","icr054187",4.04213180239063,"Millennial"
"1196","icr054188",4.09613230295763,"Millennial"
"1197","icr054190",4.22159062952608,"Millennial"
"1198","icr054194",4.12707039818832,"Millennial"
"1199","icr054201",4.12437349115214,"Millennial"
"1200","icr054205",4.1175268669453,"Millennial"
"1201","icr054214",4.12258094268911,"Millennial"
"1202","icr054222",4.04183243471351,"Millennial"
"1203","icr054232",4.44725109763116,"Millennial"
"1204","icr054234",4.19300864355382,"Millennial"
"1205","icr054250",4.11999134805789,"Millennial"
"1206","icr054256",4.68861393345849,"Millennial"
"1207","icr054260",4.0800594434324,"Millennial"
"1208","icr054269",4.15191668279116,"Millennial"
"1209","icr054285",4.82628551598803,"Millennial"
"1210","icr054287",5.39233253752141,"Millennial"
"1211","icr054289",4.31516422866227,"Millennial"
"1212","icr054293",4.37928036438061,"Millennial"
"1213","icr054301",4.20684603946935,"Millennial"
"1214","icr054307",4.05970818725515,"Millennial"
"1215","icr054309",4.33675350851346,"Millennial"
"1216","icr054315",4.01213941195197,"Millennial"
"1217","icr054317",4.10220126674386,"Millennial"
"1218","icr054321",4.02443102628638,"Millennial"
"1219","icr054322",4.62569916178245,"Millennial"
"1220","icr054324",4.01819951135461,"Millennial"
"1221","icr054326",4.1723709295186,"Millennial"
"1222","icr054328",3.905523218911,"Millennial"
"1223","icr054330",4.68881286467666,"Millennial"
"1224","icr054332",4.55796627168406,"Millennial"
"1225","icr054336",4.56427292870792,"Millennial"
"1226","icr054340",3.79965151774916,"Millennial"
"1227","icr054348",4.13700069267228,"Millennial"
"1228","icr054357",4.26458907906826,"Millennial"
"1229","icr054358",4.27987104842237,"Millennial"
"1230","icr054362",4.03748406481504,"Millennial"
"1231","icr054363",4.31633364439542,"Millennial"
"1232","icr054365",4.1820951036113,"Millennial"
"1233","icr054368",4.03752714713566,"Millennial"
"1234","icr054369",4.19039779972656,"Millennial"
"1235","icr054372",4.13854850723304,"Millennial"
"1236","icr054374",4.19567501185087,"Millennial"
"1237","icr054387",4.68702030302407,"Millennial"
"1238","icr054391",4.46246703847416,"Millennial"
"1239","icr054395",4.50102342615135,"Millennial"
"1240","icr054400",4.09055902914781,"Millennial"
"1241","icr054405",4.04965750763238,"Millennial"
"1242","icr054410",4.07972700028617,"Millennial"
"1243","icr054414",4.21075008386035,"Millennial"
"1244","icr054415",4.27411301799479,"Millennial"
"1245","icr054417",3.92065589302526,"Millennial"
"1246","icr054426",4.02986650637404,"Millennial"
"1247","icr054433",3.91644623414464,"Millennial"
"1248","icr054439",4.31862210496272,"Millennial"
"1249","icr054443",4.14910174084013,"Millennial"
"1250","icr054444",4.60302758642978,"Millennial"
"1251","icr054445",4.4278373232795,"Millennial"
"1252","icr054449",4.3921232207456,"Millennial"
"1253","icr054455",4.04989664765667,"Millennial"
"1254","icr054471",4.75342702127878,"Millennial"
"1255","icr054476",4.58294597699645,"Millennial"
"1256","icr054479",4.51847657930962,"Millennial"
"1257","icr054506",4.24894985155711,"Millennial"
"1258","icr054509",4.18069057795283,"Millennial"
"1259","icr054510",3.80611924324749,"Millennial"
"1260","icr054520",4.19524528320973,"Millennial"
"1261","icr054521",4.21176363732364,"Millennial"
"1262","icr054522",3.90667771088538,"Millennial"
"1263","icr054523",3.96171656279402,"Millennial"
"1264","icr054527",3.90483132483821,"Millennial"
"1265","icr054529",3.93484405165568,"Millennial"
"1266","icr054531",4.76202006624989,"Millennial"
"1267","icr054532",4.28731274212584,"Millennial"
"1268","icr054540",3.87494460306428,"Millennial"
"1269","icr054556",4.58469540796162,"Millennial"
"1270","icr054560",4.57592002276154,"Millennial"
"1271","icr054564",3.97129828797013,"Millennial"
"1272","icr054566",4.01082877084332,"Millennial"
"1273","icr054574",4.1666096162871,"Millennial"
"1274","icr054595",3.87236882873482,"Millennial"
"1275","icr054596",4.12509201209922,"Millennial"
"1276","icr054598",3.97303724172246,"Millennial"
"1277","icr054614",4.65834832125039,"Millennial"
"1278","icr054626",4.16711963800675,"Millennial"
"1279","icr054633",3.98147556109424,"Millennial"
"1280","icr054635",4.0057400118127,"Millennial"
"1281","icr054639",4.27993494018793,"Millennial"
"1282","icr054643",4.34454301652957,"Millennial"
"1283","icr054645",3.91026327544382,"Millennial"
"1284","icr054646",4.43572347962772,"Millennial"
"1285","icr054654",3.8712279746051,"Millennial"
"1286","icr054684",3.97057799414219,"Millennial"
"1287","icr054703",3.8021928432983,"Millennial"
"1288","icr054709",4.07869652153702,"Millennial"
"1289","icr054713",4.08641740933381,"Millennial"
"1290","icr056220",4.31907046325728,"Millennial"
"1291","icr056360",4.53969423059935,"Millennial"
"1292","icr056500",3.7885315907643,"Millennial"
"1293","icr062136",6.12086317624,"Millennial"
"1294","icr062138",6.24581423739035,"Millennial"
"1295","icr062139",6.28084961097854,"Millennial"
"1296","icr062141",5.81239625897064,"Millennial"
"1297","icr062143",6.26521381730043,"Millennial"
"1298","icr062145",5.78648734188895,"Millennial"
"1299","icr062149",6.20657218688424,"Millennial"
"1300","icr062151",5.92393372642659,"Millennial"
"1301","icr062153",6.20913167550852,"Millennial"
"1302","icr062157",6.41047253825835,"Millennial"
"1303","icr062159",6.29252761531123,"Millennial"
"1304","icr062165",6.07325968749217,"Millennial"
"1305","icr062167",6.24626497040475,"Millennial"
"1306","icr062169",6.36766953297152,"Millennial"
"1307","icr062173",6.36191152560816,"Millennial"
"1308","icr062175",6.63700638292887,"Millennial"
"1309","icr062179",5.96668306091314,"Millennial"
"1310","icr062181",6.5893560178882,"Millennial"
"1311","icr062183",6.32138177728687,"Millennial"
"1312","icr062187",6.16958990620802,"Millennial"
"1313","icr062195",6.62734148838448,"Millennial"
"1314","icr062197",6.44054258068028,"Millennial"
"1315","icr062199",6.5732042252203,"Millennial"
"1316","icr062201",6.32533461578268,"Millennial"
"1317","icr062203",5.7753621562183,"Millennial"
"1318","icr062209",6.00108273258032,"Millennial"
"1319","icr062211",6.51746185107894,"Millennial"
"1320","icr062213",6.44835086492191,"Millennial"
"1321","icr062219",6.27358363160458,"Millennial"
"1322","icr062227",6.39724113102174,"Millennial"
"1323","icr062231",6.21185115581141,"Millennial"
"1324","icr062237",6.44318859222697,"Millennial"
"1325","icr062239",6.52708034550993,"Millennial"
"1326","icr062241",5.82260330331365,"Millennial"
"1327","icr062243",6.60556903765581,"Millennial"
"1328","icr062247",6.23782469214473,"Millennial"
"1329","icr062249",6.61661163704471,"Millennial"
"1330","icr062251",6.43367903879415,"Millennial"
"1331","icr062253",6.43662289401077,"Millennial"
"1332","icr062259",6.37204853327412,"Millennial"
"1333","icr062261",6.04895105011105,"Millennial"
"1334","icr062263",5.80348450041563,"Millennial"
"1335","icr062265",6.72415993379057,"Millennial"
"1336","icr062267",6.51324378183062,"Millennial"
"1337","icr062280",6.11821589999277,"Millennial"
"1338","icr062281",6.05352435121851,"Millennial"
"1339","icr062285",5.71671306935315,"Millennial"
"1340","icr062287",6.47003854415974,"Millennial"
"1341","icr062289",6.44197766904936,"Millennial"
"1342","icr062292",6.30165846142589,"Millennial"
"1343","icr062294",6.3476357062998,"Millennial"
"1344","icr062296",6.48278774588665,"Millennial"
"1345","icr062298",6.38563970712388,"Millennial"
"1346","icr062302",6.40229938970248,"Millennial"
"1347","icr062306",6.36263416156944,"Millennial"
"1348","icr062308",6.48824717770327,"Millennial"
"1349","icr062310",6.41563065569447,"Millennial"
"1350","icr062312",6.31810981015808,"Millennial"
"1351","icr062316",5.49290223827898,"Millennial"
"1352","icr062318",6.5217275863138,"Millennial"
"1353","icr062320",6.52974528489492,"Millennial"
"1354","icr062322",6.57136436988292,"Millennial"
"1355","icr062324",6.47247593695175,"Millennial"
"1356","icr062330",6.45432407602919,"Millennial"
"1357","icr062334",6.35208212428901,"Millennial"
"1358","icr062336",6.64537065571128,"Millennial"
"1359","icr062338",6.49591271745618,"Millennial"
"1360","icr062339",6.15374125874861,"Millennial"
"1361","icr062343",6.48848631925696,"Millennial"
"1362","icr062347",6.5758121878127,"Millennial"
"1363","icr062351",6.44030931951751,"Millennial"
"1364","icr062353",6.66928170843435,"Millennial"
"1365","icr062355",6.51905540336206,"Millennial"
"1366","icr062357",6.53664560117746,"Millennial"
"1367","icr062359",6.62289467224511,"Millennial"
"1368","icr062365",6.63146353233824,"Millennial"
"1369","icr062369",6.44069425698533,"Millennial"
"1370","icr062375",6.38348080612901,"Millennial"
"1371","icr062381",6.14094627173547,"Millennial"
"1372","icr062383",6.22004185121462,"Millennial"
"1373","icr062385",5.64519818790668,"Millennial"
"1374","icr062387",6.40207383757905,"Millennial"
"1375","icr062391",6.22034467577699,"Millennial"
"1376","icr062393",5.71594658449886,"Millennial"
"1377","icr062395",6.59473136029525,"Millennial"
"1378","icr062399",6.25257862205496,"Millennial"
"1379","icr062403",6.17850456007486,"Millennial"
"1380","icr062405",6.67058124247232,"Millennial"
"1381","icr062407",6.32771042027487,"Millennial"
"1382","icr062409",6.23725943758173,"Millennial"
"1383","icr062411",6.37457033201275,"Millennial"
"1384","icr062415",6.55895473128095,"Millennial"
"1385","icr062417",6.2159333818081,"Millennial"
"1386","icr062421",6.36193627789267,"Millennial"
"1387","icr062425",6.33738025906919,"Millennial"
"1388","icr062427",6.38734312540754,"Millennial"
"1389","icr062431",6.4770306275078,"Millennial"
"1390","icr062435",6.67969632022635,"Millennial"
"1391","icr062437",6.21445995807509,"Millennial"
"1392","icr062439",6.54792626676135,"Millennial"
"1393","icr062443",5.95825720427603,"Millennial"
"1394","icr062451",6.31665217865371,"Millennial"
"1395","icr068101",1.86206452966656e-05,"Millennial"
"1396","icr068131",1.28691455966051e-05,"Millennial"
"1397","icr068149",9.54696045587274e-06,"Millennial"
"1398","icr068161",2.39765584301745,"Millennial"
"1399","icr068199",1.98560950979356e-05,"Millennial"
"1400","icr068221",1.48811237696527e-05,"Millennial"
"1401","icr068265",1.5244028555743e-05,"Millennial"
"1402","icr068279",2.03784096490986e-05,"Millennial"
"1403","icr068321",2.18105492648963e-06,"Millennial"
"1404","icr068339",1.37295394057694e-05,"Millennial"
"1405","icr068361",1.95579269376439e-05,"Millennial"
"1406","icr068381",2.0521374243186e-05,"Millennial"
"1407","icr068399",4.41557122820806,"Millennial"
"1408","icr068419",2.85189258548809,"Millennial"
"1409","icr068499",2.93529705266607,"Millennial"
"1410","icr068521",2.74227419024731,"Millennial"
"1411","icr068539",3.11903193128386,"Millennial"
"1412","icr068579",2.93984980375748,"Millennial"
"1413","icr068677",2.59919653864447,"Millennial"
"1414","icr068717",2.90107313198329,"Millennial"
"1415","icr069849",0.250176447860084,"Millennial"
"1416","icr069869",4.4728438659592e-06,"Millennial"
"1417","icr070029",5.79835153807365e-06,"Millennial"
"1418","icr070112",5.69632763454297,"Millennial"
"1419","icr070124",4.18145134345021,"Millennial"
"1420","icr070164",3.73058334374881,"Millennial"
"1421","icr070202",4.49889849958895,"Millennial"
"1422","icr070262",4.40151668175588,"Millennial"
"1423","icr070328",3.99118340625154,"Millennial"
"1424","icr070370",4.79922609166058,"Millennial"
"1425","icr070386",4.22660974927189,"Millennial"
"1426","icr072246",5.17169647303627,"Millennial"
"1427","icr072286",5.20040433448363,"Millennial"
"1428","icr072365",5.42685450855409,"Millennial"
"1429","icr072405",4.72844246409754,"Millennial"
"1430","icr072425",5.33926429179903,"Millennial"
"1431","icr072544",4.91144819348329,"Millennial"
"1432","icr072596",4.00842249549124,"Millennial"
"1433","icr072616",4.09086195888432,"Millennial"
"1434","icr072656",4.23147158627368,"Millennial"
"1435","icr072696",3.84213149640604,"Millennial"
"1436","icr072716",3.37109494550379,"Millennial"
"1437","icr072756",3.58487356018459,"Millennial"
"1438","icr072816",3.52675212913823,"Millennial"
"1439","icr072836",3.3739736574689,"Millennial"
"1440","icr072896",3.61629838929778,"Millennial"
"1441","icr072948",5.05936616980417,"Millennial"
"1442","icr072968",5.0028505031412,"Millennial"
"1443","icr073008",5.42629933781303,"Millennial"
"1444","icr073068",5.12072170877599,"Millennial"
"1445","icr073128",4.77219470873685,"Millennial"
"1446","icr073148",4.92903186520662,"Millennial"
"1447","icr073168",4.78531903202627,"Millennial"
"1448","icr073208",5.43628077045132,"Millennial"
"1449","icr073228",5.23967116482826,"Millennial"
"1450","icr073300",5.61234877475791,"Millennial"
"1451","icr073320",5.30641196734738,"Millennial"
"1452","icr073340",5.31045265047204,"Millennial"
"1453","icr073361",5.40130330699795,"Millennial"
"1454","icr073379",5.39491618371869,"Millennial"
"1455","icr073399",5.50649198602816,"Millennial"
"1456","icr073439",5.44217274985264,"Millennial"
"1457","icr073479",5.70270619159971,"Millennial"
"1458","icr073519",5.25509015496415,"Millennial"
"1459","icr073539",5.45158635315564,"Millennial"
"1460","icr073558",5.28724784945643,"Millennial"
"1461","icr073578",5.184340896677,"Millennial"
"1462","icr074045",4.83102258755658,"Millennial"
"1463","icr074122",4.62859199038991,"Millennial"
"1464","icr074159",4.31655035075506,"Millennial"
"1465","icr074318",4.58229217278158,"Millennial"
"1466","icr074336",4.59679936981065,"Millennial"
"1467","icr074356",3.62344809928071,"Millennial"
"1468","icr074376",4.17887830136935,"Millennial"
"1469","icr074396",4.06022745627963,"Millennial"
"1470","icr074413",4.26971325363392,"Millennial"
"1471","icr074433",4.72278830919136,"Millennial"
"1472","icr074470",3.82281621248262,"Millennial"
"1473","icr074509",2.87273492194557,"Millennial"
"1474","icr074529",4.27561016169961,"Millennial"
"1475","icr074544",3.76606864955511,"Millennial"
"1476","icr074580",3.37131433181902,"Millennial"
"1477","icr074631",1.95972699586883,"Millennial"
"1478","icr074671",2.72275823347196,"Millennial"
"1479","icr074691",3.36428883402904,"Millennial"
"1480","icr074731",2.36524685916152,"Millennial"
"1481","icr074751",2.20286792187615,"Millennial"
"1482","icr074771",2.67170178676863,"Millennial"
"1483","icr074891",1.97227736390912,"Millennial"
"1484","icr074983",2.75703230470167,"Millennial"
"1485","icr075023",3.11623334631366,"Millennial"
"1486","icr075083",2.7884785262231,"Millennial"
"1487","icr075143",3.47386095242151,"Millennial"
"1488","icr075224",3.45882523237185,"Millennial"
"1489","icr075240",3.15611786336544,"Millennial"
"1490","icr075260",2.72226527855468,"Millennial"
"1491","icr075350",5.25751632357843,"Millennial"
"1492","icr075410",5.45092624321547,"Millennial"
"1493","icr075528",5.53746604502031,"Millennial"
"1494","icr075676",3.22707497070067,"Millennial"
"1495","icr075696",3.25906361692564,"Millennial"
"1496","icr075736",4.29279130754844,"Millennial"
"1497","icr075756",2.73140401298617,"Millennial"
"1498","icr075796",3.75763585405836,"Millennial"
"1499","icr075876",4.22642925215261,"Millennial"
"1500","icr075916",3.97128436471838,"Millennial"
"1501","icr076353",4.35868180854228,"Millennial"
"1502","icr076355",5.33697596512643,"Millennial"
"1503","icr076357",4.6396941779238,"Millennial"
"1504","icr076362",4.63187664023595,"Millennial"
"1505","icr076366",4.7665619844883,"Millennial"
"1506","icr076368",4.35338649681278,"Millennial"
"1507","icr076372",4.84731767978908,"Millennial"
"1508","icr076374",4.31424187157327,"Millennial"
"1509","icr076386",4.62964959128909,"Millennial"
"1510","icr076392",5.01284029187447,"Millennial"
"1511","icr076400",4.95097149200706,"Millennial"
"1512","icr076406",4.3140134972906,"Millennial"
"1513","icr076408",4.97624612973703,"Millennial"
"1514","icr076410",4.26974248997186,"Millennial"
"1515","icr076412",4.49010958321412,"Millennial"
"1516","icr076418",4.1673477281609,"Millennial"
"1517","icr076420",4.97884702684374,"Millennial"
"1518","icr076422",4.6961011686427,"Millennial"
"1519","icr076424",4.82556037950422,"Millennial"
"1520","icr076442",4.71917610115335,"Millennial"
"1521","icr076446",4.22230214794009,"Millennial"
"1522","icr076452",5.11324673529718,"Millennial"
"1523","icr076460",4.85758579535479,"Millennial"
"1524","icr076474",4.7789510834312,"Millennial"
"1525","icr076478",4.89325661027053,"Millennial"
"1526","icr076480",4.40299254204189,"Millennial"
"1527","icr076490",5.02690753169876,"Millennial"
"1528","icr076492",4.73068322338999,"Millennial"
"1529","icr076494",4.61128602972346,"Millennial"
"1530","icr076506",4.61982536982401,"Millennial"
"1531","icr076508",5.06422395973436,"Millennial"
"1532","icr076512",5.11273855531791,"Millennial"
"1533","icr076518",4.92101098356858,"Millennial"
"1534","icr076526",4.93566630431795,"Millennial"
"1535","icr076527",5.34625305554719,"Millennial"
"1536","icr076533",4.92285353939458,"Millennial"
"1537","icr076547",4.89795323522704,"Millennial"
"1538","icr076551",4.6510384359023,"Millennial"
"1539","icr076555",4.8352662808727,"Millennial"
"1540","icr076569",5.22985280041985,"Millennial"
"1541","icr076571",5.19187238549312,"Millennial"
"1542","icr076573",5.43755547815068,"Millennial"
"1543","icr076589",5.23937968682549,"Millennial"
"1544","icr076605",5.38660187747374,"Millennial"
"1545","icr076607",5.30690682875808,"Millennial"
"1546","icr076611",5.47631753589476,"Millennial"
"1547","icr076613",5.35674973751031,"Millennial"
"1548","icr076617",5.42367896121329,"Millennial"
"1549","icr076623",5.60470020832757,"Millennial"
"1550","icr076627",5.49400120560593,"Millennial"
"1551","icr076632",5.602836807777,"Millennial"
"1552","icr076638",5.51577024514811,"Millennial"
"1553","icr076640",5.10097849617558,"Millennial"
"1554","icr076646",4.63474063290761,"Millennial"
"1555","icr076648",5.22496742786974,"Millennial"
"1556","icr076655",4.64732842575816,"Millennial"
